name,type,ra_deg,dec_deg,major_arcmin,minor_arcmin,pa_deg,mag,messier,common_name_zh,constellation,mag_band,common_name_en,is_addendum
NGC6915,G,306.941917,-3.077056,1.65,1.15,85,13.77,,,Aql,B,,0
NGC6916,G,305.887833,58.344056,1.64,1.11,89,15.21,,,Cyg,B,,0
NGC6917,G,306.868167,8.098083,1.11,0.45,48,14.24,,,Del,B,,0
NGC6918,G,307.696333,-47.473722,0.99,0.76,5,14.47,,,Ind,B,,0
NGC6919,G,307.908833,-44.216417,1.39,1.11,132,13.11,,,Mic,V,,0
NGC6920,G,310.989167,-80.000833,2.3,1.86,132,11.97,,,Oct,V,,0
NGC6921,G,307.12025,25.723417,1.08,0.35,141,13.44,,,Vul,V,,0
NGC6922,G,307.470417,-2.191194,1.17,0.92,139,13.6,,,Aql,V,,0
NGC6923,G,307.912792,-30.831889,2.54,1.24,76,12.01,,,Mic,V,,0
NGC6924,G,308.330125,-25.474444,1.7,1.45,140,12.79,,,Cap,V,,0
NGC6925,G,308.585708,-31.980889,4.68,1.16,4,11.35,,,Mic,V,,0
NGC6926,G,308.275458,-2.0275,1.33,0.37,178,13.43,,,Aql,V,,0
NGC6927,G,308.159208,9.916389,0.6,0.2,5,14.46,,,Del,V,,0
NGC6927A,G,308.152875,9.883917,0.38,0.13,20,17,,,Del,B,,0
NGC6928,G,308.20925,9.926417,2.08,0.51,106,12.61,,,Del,V,,0
NGC6929,G,308.340333,-2.037194,0.43,0.33,81,13.71,,,Aql,V,,0
NGC6930,G,308.245,9.874444,1.43,0.46,9,12.9,,,Del,V,,0
NGC6931,G,308.422292,-11.368861,1.27,0.46,125,14,,,Cap,B,,0
NGC6932,G,310.53575,-73.619361,2.45,1.44,105,13.3,,,Pav,B,,0
NGC6933,*,308.409083,7.387333,,,,11.61,,,Del,V,,0
NGC6934,GCl,308.547875,7.404111,5.4,,,9.75,,,Del,V,,0
NGC6935,G,309.58425,-52.110444,2.18,1.91,14,12,,,Ind,V,,0
NGC6936,G,308.984583,-25.279972,1.82,0.91,5,13.96,,,Cap,B,,0
NGC6937,G,309.690958,-52.14325,2.55,1.69,155,12.87,,,Ind,V,,0
NGC6938,OCl,308.677042,22.214583,5.4,,,,,,Vul,,,0
NGC6939,OCl,307.875542,60.662083,12,,,7.8,,,Cep,V,,0
NGC6940,OCl,308.611208,28.282722,10.8,,,6.3,,,Vul,V,,0
NGC6941,G,309.097792,-4.61875,1.73,1.2,126,14.17,,,Aql,B,,0
NGC6942,G,310.157708,-54.303056,2.24,1.71,134,11.97,,,Ind,V,,0
NGC6943,G,311.140583,-68.747722,3.75,2.22,125,11.39,,,Pav,V,,0
NGC6944,G,309.599417,6.996444,1.12,0.79,48,13.68,,,Del,V,,0
NGC6944A,G,309.547125,6.902667,0.97,0.69,67,14.92,,,Del,B,,0
NGC6945,G,309.752583,-4.972583,1.58,1.01,121,15.2,,,Aqr,B,,0
NGC6946,G,308.718,60.153917,11.4,10.84,52,9.05,,烟花星系,Cyg,V,Fireworks Galaxy,0
NGC6947,G,310.313,-32.486417,1.74,0.69,41,13.43,,,Mic,B,,0
NGC6948,G,310.871417,-53.356722,2,0.95,113,13.8,,,Ind,B,,0
NGC6949,G,308.778833,64.802806,1.31,1.05,95,14.5,,,Cep,V,,0
NGC6950,OCl,310.27325,16.622222,4.5,,,,,,Del,,,0
NGC6951,G,309.308708,66.105639,3.19,2.09,149,12.41,,,Cep,V,,0
NGC6952,Dup,309.308708,66.105639,,,,,,,Cep,,,0
NGC6953,Other,309.442583,65.764861,,,,,,,Cep,,,0
NGC6954,G,311.01325,3.209444,1.27,0.8,84,13.17,,,Del,V,,0
NGC6955,G,311.074917,2.594833,1.27,0.98,115,15.27,,,Del,B,,0
NGC6956,G,310.973792,12.511917,1.75,1.37,112,13.4,,,Del,B,,0
NGC6957,G,311.198167,2.581222,0.62,0.57,150,15.28,,,Del,B,,0
NGC6958,G,312.177458,-37.997417,2.44,1.88,97,11.4,,,Mic,V,,0
NGC6959,G,311.780167,0.430194,0.5,0.34,63,14.74,,,Aqr,B,,0
NGC6960,SNR,311.492417,30.595139,210,160,,7,,西面纱星云,Cyg,B,"Veil Nebula,Filamentary Nebula,Western Veil",0
NGC6961,G,311.793792,0.363278,0.76,0.73,150,15.12,,,Aqr,B,,0
NGC6962,G,311.829417,0.320806,2.7,2,68,11.89,,,Aqr,V,,0
NGC6963,**,311.831125,0.510639,,,,15.2,,,Aqr,B,,0
NGC6964,G,311.85125,0.300833,1.68,1.26,165,12.95,,,Aqr,V,,0
NGC6965,G,311.834875,0.484056,0.73,0.63,68,13.68,,,Aqr,V,,0
NGC6966,**,311.8615,0.367694,,,,,,,Aqr,,,0
NGC6967,G,311.892083,0.411611,1.19,0.71,95,13.01,,,Aqr,V,,0
NGC6968,G,312.135333,-8.360306,1.97,1.18,135,13.97,,,Aqr,B,,0
NGC6969,G,312.115125,7.739972,1.21,0.37,15,13.52,,,Del,V,,0
NGC6970,G,313.039417,-48.777778,1.54,0.87,115,12.62,,,Ind,V,,0
NGC6971,G,312.349,5.995583,1.05,0.87,60,14.74,,,Del,B,,0
NGC6972,G,312.495583,9.899139,1.23,0.49,142,14.02,,,Del,B,,0
NGC6973,*,313.024667,-5.895194,,,,,,,Aqr,,,0
NGC6974,SNR,312.768,31.828111,,,,,,,Cyg,,,0
NGC6975,G,313.108458,-5.772306,1.02,0.92,165,14.8,,,Aqr,B,,0
NGC6976,Dup,313.108458,-5.772306,,,,,,,Aqr,,,0
NGC6977,G,313.123792,-5.746111,1.25,0.93,168,14.12,,,Aqr,B,,0
NGC6978,G,313.147625,-5.711139,1.51,0.57,126,14.08,,,Aqr,B,,0
NGC6979,SNR,312.616708,32.025889,7,3,,,,,Cyg,,,0
NGC6980,*,313.203917,-5.837889,,,,,,,Aqr,,,0
NGC6981,GCl,313.366292,-12.537056,4.5,,,8.96,72,,Aqr,V,,0
NGC6982,G,314.326583,-51.862278,1,0.49,66,13.66,,,Ind,V,,0
NGC6983,G,314.180958,-43.986028,0.85,0.66,151,14.25,,,Mic,B,,0
NGC6984,G,314.474917,-51.870833,1.8,1.16,101,12.73,,,Ind,V,,0
NGC6985,G,311.262417,-11.104194,1.25,0.51,106,14.78,,,Aqr,B,,0
NGC6985A,G,311.255292,-11.107667,1.02,0.44,160,15.46,,,Aqr,B,,0
NGC6986,G,314.12775,-18.566556,0.98,0.64,6,14.72,,,Cap,B,,0
NGC6987,G,314.543167,-48.630306,2.03,1.63,125,12.45,,,Ind,V,,0
NGC6988,G,313.954,10.507861,0.68,0.59,21,14.81,,,Del,B,,0
NGC6989,OCl,313.528833,45.239278,5.4,,,,,,Cyg,,,0
NGC6990,G,314.987167,-55.561972,1.24,0.56,179,14,,,Ind,B,,0
NGC6991,OCl,313.716667,47.461667,23,,,,,,Cyg,,,0
NGC6992,SNR,314.079458,31.74275,60,8,,7,,东面纱星云,Cyg,B,"Eastern Veil,Network Nebula",0
NGC6993,G,313.475208,-25.472528,1.47,1.17,98,14.03,,,Cap,B,,0
NGC6994,Other,314.733208,-12.6355,,,,8.9,73,,Aqr,V,,0
NGC6995,SNR,314.294833,31.235167,12,12,,7,,东面纱星云,Cyg,B,"Eastern Veil,Network Nebula",0
NGC6996,*Ass,314.125042,45.473028,,,,,,,Cyg,,,0
NGC6997,Cl+N,314.164375,44.6315,6.9,,,10,,,Cyg,V,,0
NGC6998,G,315.407,-28.031917,0.94,0.89,135,14.06,,,Mic,V,,0
NGC6999,G,315.498083,-28.058917,1.21,0.99,1,14.91,,,Mic,B,,0
NGC7000,HII,314.821417,44.528778,120,30,,4,,北美洲星云,Cyg,B,North America Nebula,0
NGC7001,G,315.282292,-0.195167,1.38,1.03,169,12.93,,,Aqr,V,,0
NGC7002,G,315.936667,-49.02975,2.1,1.66,12,12.38,,,Ind,V,,0
NGC7003,G,315.17675,17.804889,0.99,0.66,116,13.75,,,Del,B,,0
NGC7004,G,316.009083,-49.11425,1.26,0.48,70,13.75,,,Ind,V,,0
NGC7005,Other,315.490208,-12.882611,,,,,,,Aqr,,,0
NGC7006,GCl,315.371875,16.187528,4.2,,,10.46,,,Del,V,,0
NGC7007,G,316.366333,-52.551972,3.39,1.23,1,11.95,,,Ind,V,,0
NGC7008,PN,315.136667,54.543194,1.43,,,10.7,,,Cyg,V,,0
NGC7009,PN,316.044958,-11.36325,0.7,0.52,70,8,,土星星云,Aqr,V,Saturn Nebula,0
NGC7010,G,316.164583,-12.338389,2.18,1.12,47,14.77,,,Aqr,B,,0
NGC7011,OCl,315.45575,47.354306,,,,,,,Cyg,,,0
NGC7012,G,316.689667,-44.814722,1.65,0.81,98,13.68,,,Mic,B,,0
NGC7013,G,315.889917,29.897472,4.16,1.33,158,11.3,,,Cyg,V,,0
NGC7014,G,316.967375,-47.179,2.03,1.77,130,12.31,,,Ind,V,,0
NGC7015,G,316.40575,11.414167,1.7,1.51,170,12.53,,,Equ,V,,0
NGC7016,G,316.817833,-25.468944,1.02,0.86,90,14.85,,,Cap,B,,0
NGC7017,GPair,316.835542,-25.486861,0.85,0.6,85,14.93,,,Cap,B,,0
NGC7018,GTrpl,316.855625,-25.42775,0.93,0.59,93,16.8,,,Cap,V,,0
NGC7019,G,316.607208,-24.412667,0.74,0.39,127,15.09,,,Cap,B,,0
NGC7020,G,317.833708,-64.025333,4.1,1.67,165,11.74,,,Pav,V,,0
NGC7021,Dup,317.833708,-64.025333,,,,,,,Pav,,,0
NGC7022,G,317.396833,-49.303667,1.52,1.08,7,14.06,,,Ind,B,,0
NGC7023,Neb,315.398417,68.169556,10,8,,7.2,,鸢尾花星云,Cep,B,Iris Nebula,0
NGC7024,OCl,316.533792,41.484583,4.92,,,,,,Cyg,,,0
NGC7025,G,316.94725,16.335861,2.02,1.32,45,13.99,,,Del,B,,0
NGC7026,PN,316.577,47.852194,0.33,,,10.9,,,Cyg,V,,0
NGC7027,PN,316.756375,42.236528,0.23,,,8.5,,,Cyg,V,,0
NGC7028,G,316.4585,18.468194,0.64,0.27,5,14.78,,,Del,B,,0
NGC7029,G,317.966875,-49.283722,2.75,1.57,68,11.67,,,Ind,V,,0
NGC7030,G,317.805542,-20.485861,0.86,0.65,36,14.58,,,Cap,B,,0
NGC7031,OCl,316.802292,50.875556,3.9,,,9.1,,,Cyg,V,,0
NGC7032,G,318.845333,-68.287889,1.17,0.99,20,13.63,,,Pav,B,,0
NGC7033,G,317.401083,15.124889,0.88,0.6,4,15.2,,,Peg,B,,0
NGC7034,G,317.409083,15.150667,0.96,0.7,122,15.19,,,Peg,B,,0
NGC7035,GPair,317.693333,-23.135833,1.2,,,15.41,,,Cap,B,,0
NGC7035A,G,317.689417,-23.135139,0.89,0.65,110,15.6,,,Cap,B,,0
NGC7035B,G,317.697083,-23.137083,1.23,0.91,88,15.39,,,Cap,B,,0
NGC7036,OCl,317.551625,15.376111,4.5,,,,,,Peg,,,0
NGC7037,OCl,317.6905,33.728333,6,,,,,,Cyg,,,0
NGC7038,G,318.781292,-47.2205,3.22,1.69,127,12.14,,,Ind,V,,0
NGC7039,OCl,317.699167,45.621806,7.8,,,7.6,,,Cyg,V,,0
NGC7040,G,318.31875,8.864972,1.04,0.74,155,14.85,,,Equ,B,,0
NGC7041,G,319.134917,-48.363556,3.46,1.47,84,11.3,,,Ind,V,,0
NGC7042,G,318.441083,13.574917,1.78,1.56,138,12.9,,,Peg,B,,0
NGC7043,G,318.517375,13.626028,0.82,0.64,129,14.86,,,Peg,B,,0
NGC7044,OCl,318.289208,42.496194,6,,,12,,,Cyg,V,,0
NGC7045,**,318.708583,4.506778,,,,,,,Equ,,,0
NGC7046,G,318.7335,2.834833,1.1,0.77,113,12.68,,,Equ,V,,0
NGC7047,G,319.115208,-0.8265,1.34,0.65,104,14.82,,,Aqr,B,,0
NGC7048,PN,318.563333,46.288611,1.02,,,12.1,,,Cyg,V,,0
NGC7049,G,319.75125,-48.562167,3.94,2.69,64,10.55,,,Ind,V,,0
NGC7050,OCl,318.785625,36.17525,3.6,,,,,,Cyg,,,0
NGC7051,G,319.963875,-8.782944,1.25,0.92,75,13.68,,,Aqr,B,,0
NGC7052,G,319.637708,26.447028,1.82,0.9,66,13.09,,,Vul,V,,0
NGC7053,G,320.281708,23.084806,1.57,1.47,25,14.17,,,Peg,B,,0
NGC7054,Dup,322.508125,26.717806,,,,,,,Vul,,,0
NGC7055,OCl,319.875458,57.545611,3,,,,,,Cep,,,0
NGC7056,G,320.5315,18.665667,1.1,1.03,60,13.09,,,Peg,V,,0
NGC7057,G,321.244583,-42.460444,1.36,0.81,107,13.83,,,Mic,B,,0
NGC7058,OCl,320.47325,50.819028,5.1,,,,,,Cyg,,,0
NGC7059,G,321.839458,-60.014583,3.69,1.31,101,12.08,,,Pav,V,,0
NGC7060,G,321.47325,-42.411278,2.02,1.09,153,12.82,,,Mic,V,,0
NGC7061,G,321.861875,-49.0635,1.63,0.94,138,14.16,,,Ind,B,,0
NGC7062,OCl,320.8645,46.378528,3.6,,,8.3,,,Cyg,V,,0
NGC7063,OCl,321.090417,36.4875,6.3,,,7,,,Cyg,V,,0
NGC7064,G,322.262417,-52.767611,3.74,0.7,92,12.11,,,Ind,V,,0
NGC7065,G,321.677125,-6.994917,1,0.79,29,14.27,,,Aqr,B,,0
NGC7065A,G,321.741042,-7.021528,1.1,1.04,130,14.32,,,Aqr,V,,0
NGC7066,GPair,321.558333,14.181944,0.83,0.81,160,15.2,,,Peg,B,,0
NGC7067,OCl,321.096333,48.00925,2.4,,,9.7,,,Cyg,V,,0
NGC7068,G,321.634875,12.184306,0.76,0.33,175,14.76,,,Peg,B,,0
NGC7069,G,322.024458,-1.646861,1.15,0.7,17,14.62,,,Aqr,B,,0
NGC7070,G,322.605625,-43.087111,2.5,2.16,178,12.31,,,Gru,V,,0
NGC7070A,G,322.947042,-42.847667,2.21,1.7,6,12.34,,,Gru,V,,0
NGC7071,*Ass,321.663875,47.919583,,,,,,,Cyg,,,0
NGC7072,G,322.653833,-43.153528,0.82,0.63,81,12.81,,,Gru,V,,0
NGC7072A,G,322.607,-43.202611,0.8,0.61,108,13.87,,,Gru,V,,0
NGC7073,G,322.358417,-11.488139,0.92,0.81,170,14.49,,,Cap,B,,0
NGC7074,G,322.411833,6.682556,0.83,0.48,120,14.94,,,Peg,B,,0
NGC7075,G,322.887417,-38.617917,1.45,1.09,114,12.73,,,Gru,V,,0
NGC7076,PN,321.597917,62.8925,0.93,,,13.5,,,Cep,V,,0
NGC7077,G,322.498375,2.414167,0.9,0.56,12,13.67,,,Aqr,V,,0
NGC7078,GCl,322.49325,12.166833,11.1,,,6.3,15,,Peg,V,,0
NGC7079,G,323.146875,-44.067556,2.3,1.44,77,11.65,,,Gru,V,,0
NGC7080,G,322.508125,26.717806,1.63,1.54,100,12.38,,,Vul,V,,0
NGC7081,G,322.8505,2.491278,0.77,0.65,155,13.67,,,Aqr,B,,0
NGC7082,OCl,322.323917,47.126278,9,,,7.2,,,Cyg,V,,0
NGC7083,G,323.936208,-63.902833,3.56,1.98,6,11.24,,,Ind,V,,0
NGC7084,OCl,323.138042,17.508528,6,,,,,,Peg,,,0
NGC7085,G,323.105125,6.58125,0.99,0.42,148,15.26,,,Peg,B,,0
NGC7086,OCl,322.614792,51.600528,4.8,,,8.4,,,Cyg,V,,0
NGC7087,G,323.639458,-40.818639,0.86,0.62,47,13.01,,,Gru,V,,0
NGC7088,Other,323.342167,-0.382611,,,,,,,Aqr,,,0
NGC7089,GCl,323.362542,-0.823306,8.4,,,6.25,2,,Aqr,V,,0
NGC7090,G,324.12025,-54.557333,8.15,1.63,128,10.87,,,Ind,V,,0
NGC7091,G,323.533083,-36.653722,1.86,1.31,86,13.51,,,Gru,B,,0
NGC7092,OCl,322.951333,48.438167,19.5,,,4.6,39,,Cyg,V,,0
NGC7093,OCl,323.590417,45.965,3.6,,,,,,Cyg,,,0
NGC7094,PN,324.220708,12.788639,1.65,,,13.4,,,Peg,V,,0
NGC7095,G,328.110167,-81.530833,2.71,2.21,135,11.92,,,Oct,V,,0
NGC7096,G,325.330333,-63.908694,2.1,1.98,125,11.97,,,Ind,V,,0
NGC7096A,G,324.701125,-64.350194,2,0.69,104,14.16,,,Ind,B,,0
NGC7097,G,325.053792,-42.539389,1.89,1.36,17,11.7,,,Gru,V,,0
NGC7097A,G,325.15775,-42.480278,0.7,0.44,131,14.28,,,Gru,V,,0
NGC7098,G,326.067167,-75.111333,1.78,0.91,62,11.53,,,Oct,V,,0
NGC7099,GCl,325.09175,-23.179083,9,,,7.1,30,,Cap,V,,0
NGC7100,*,324.779333,8.951528,,,,,,,Peg,,,0
NGC7101,G,324.894208,8.876944,0.82,0.75,165,14.86,,,Peg,B,,0
NGC7102,G,324.935375,6.286306,1.48,0.89,141,14.07,,,Peg,B,,0
NGC7103,G,324.964583,-22.473889,1.42,0.92,63,15.33,,,Cap,B,,0
NGC7104,G,325.01325,-22.424806,0.79,0.73,55,15.36,,,Cap,B,,0
NGC7105,G,325.422292,-10.6355,1.51,0.74,136,14.25,,,Cap,B,,0
NGC7106,G,325.652458,-52.699528,1.66,1.12,85,13.34,,,Ind,V,,0
NGC7107,G,325.610333,-44.790278,1.91,0.94,127,13.34,,,Gru,B,,0
NGC7108,G,325.473958,-6.708833,1.17,0.79,53,14.88,,,Aqr,B,,0
NGC7109,G,325.493875,-34.445889,0.87,0.81,105,14.47,,,PsA,B,,0
NGC7110,G,325.550625,-34.162222,1.4,0.73,74,14.26,,,PsA,B,,0
NGC7111,Dup,325.473958,-6.708833,,,,,,,Aqr,,,0
NGC7112,G,325.611,12.56925,0.99,0.99,40,15.12,,,Peg,B,,0
NGC7113,Dup,325.611,12.56925,,,,,,,Peg,,,0
NGC7114,*,325.433458,42.841806,,,,3,,,Cyg,V,Schmidt's Nova Cygni,0
NGC7115,G,325.910542,-25.351611,1.91,0.59,69,14.15,,,PsA,B,,0
NGC7116,G,325.667583,28.946583,1.22,0.5,105,14.13,,,Cyg,B,,0
NGC7117,G,326.446,-48.420417,1.71,1,30,12.8,,,Gru,V,,0
NGC7118,G,326.540583,-48.353806,1.7,1.36,45,12.57,,,Gru,V,,0
NGC7119,GPair,326.564583,-46.518056,1,,,,,,Gru,,,0
NGC7119A,G,326.566875,-46.516139,0.7,0.46,141,13.44,,,Gru,B,,0
NGC7119B,G,326.56325,-46.518417,0.64,0.21,24,13.75,,,Gru,B,,0
NGC7120,G,326.138417,-6.523167,0.84,0.46,136,14.88,,,Aqr,B,,0
NGC7121,G,326.219083,-3.619722,1.17,0.62,2,14.39,,,Aqr,B,,0
NGC7122,**,326.44925,-8.829611,,,,,,,Cap,,,0
NGC7123,G,327.694292,-70.334139,2.63,1.12,145,13.3,,,Ind,B,,0
NGC7124,G,327.022458,-50.565222,2.56,1.06,146,12.22,,,Ind,V,,0
NGC7125,G,327.316583,-60.713167,2.94,1.84,95,12.46,,,Ind,V,,0
NGC7126,G,327.325542,-60.609222,2.55,1.09,79,12.28,,,Ind,V,,0
NGC7127,OCl,325.924958,54.629972,2.7,,,,,,Cyg,,,0
NGC7128,OCl,325.990875,53.715139,3,,,9.7,,,Cyg,V,,0
NGC7129,Cl+N,325.745958,66.112972,2.1,,,11.5,,,Cep,V,,0
NGC7130,G,327.081333,-34.95125,1.56,1.33,160,12.72,,,PsA,V,,0
NGC7131,G,326.900458,-13.182611,1.13,0.87,114,14.91,,,Cap,B,,0
NGC7132,G,326.819083,10.241167,0.9,0.72,101,14.53,,,Peg,B,,0
NGC7133,Other,326.11125,66.168417,,,,,,,Cep,,,0
NGC7134,Other,327.234417,-12.973139,,,,,,,Cap,,,0
NGC7135,G,327.441708,-34.876278,2.6,2.03,45,12.19,,,PsA,V,,0
NGC7136,**,327.429708,-11.793306,,,,,,,Cap,,,0
NGC7137,G,327.054333,22.159583,1.84,1.65,50,12.38,,,Peg,V,,0
NGC7138,G,327.254542,12.514222,1.2,0.62,176,15.34,,,Peg,B,,0
NGC7139,PN,326.535833,63.791944,1.28,,,13.3,,,Cep,V,,0
NGC7140,G,328.063792,-55.569667,3.04,2.07,18,11.68,,,Ind,V,,0
NGC7141,Dup,328.063792,-55.569667,,,,,,,Ind,,,0
NGC7142,OCl,326.289625,65.774444,9.6,,,9.3,,,Cep,V,,0
NGC7143,Other,327.223625,29.954972,,,,,,,Cyg,,,0
NGC7144,G,328.176792,-48.25375,3.41,3.2,10,11,,,Gru,V,,0
NGC7145,G,328.334333,-47.882444,2.95,0.76,150,11.12,,,Gru,V,,0
NGC7146,G,327.947375,3.017028,0.73,0.42,89,15.46,,,Peg,B,,0
NGC7147,G,327.993458,3.071694,0.99,0.76,90,14.97,,,Peg,B,,0
NGC7148,**,328.035292,3.341472,,,,,,,Peg,,,0
NGC7149,G,328.048667,3.301139,1.3,0.86,15,14.53,,,Peg,B,,0
NGC7150,Other,327.599958,49.756083,,,,,,,Cyg,,,0
NGC7151,G,328.76725,-50.657889,2.66,0.89,73,13.49,,,Ind,B,,0
NGC7152,G,328.496,-29.289083,1.27,0.31,18,14.46,,,PsA,B,,0
NGC7153,G,328.647542,-29.063611,1.91,0.28,66,14.43,,,PsA,B,,0
NGC7154,G,328.837667,-34.814139,2.26,1.91,116,12.48,,,PsA,V,,0
NGC7155,G,329.040542,-49.521944,2.15,1.91,97,12.13,,,Ind,V,,0
NGC7156,G,328.640125,2.943028,1.4,1.22,120,12.71,,,Peg,V,,0
NGC7157,G,329.23625,-25.350528,1.17,0.55,12,14.86,,,PsA,B,,0
NGC7158,Other,329.367167,-11.592528,,,,,,,Cap,,,0
NGC7159,G,329.106708,13.562639,0.71,0.56,115,15,,,Peg,B,,0
NGC7160,OCl,328.417792,62.603306,4.2,,,6.1,,,Cep,V,,0
NGC7161,Other,329.241208,2.916222,,,,,,,Peg,,,0
NGC7162,G,329.913042,-43.305972,3.04,1.1,10,12.68,,,Gru,V,,0
NGC7162A,G,330.148958,-43.141722,2.39,1.73,42,13.1,,,Gru,B,,0
NGC7163,G,329.835167,-31.883167,2.17,1.04,101,13.23,,,PsA,V,,0
NGC7164,G,329.0985,1.363944,0.72,0.4,113,15.57,,,Aqr,B,,0
NGC7165,G,329.85875,-16.512333,1.12,0.92,38,13.54,,,Aqr,V,,0
NGC7166,G,330.137167,-43.389722,0.81,0.52,10,12.04,,,Gru,V,,0
NGC7167,G,330.127667,-24.632611,1.83,1.3,137,12.66,,,Aqr,B,,0
NGC7168,G,330.530833,-51.743083,2.23,1.64,69,11.9,,,Ind,V,,0
NGC7169,G,330.702667,-47.697833,1.08,0.56,75,14.56,,,Gru,B,,0
NGC7170,G,330.359417,-5.432778,1.12,0.74,166,14.77,,,Aqr,B,,0
NGC7171,G,330.258375,-13.26975,2.37,1.22,119,12.35,,,Aqr,V,,0
NGC7172,G,330.507875,-31.869667,2.75,1.82,105,12.24,,,PsA,V,,0
NGC7173,G,330.513292,-31.973694,1.88,1.53,141,11.98,,,PsA,V,,0
NGC7174,G,330.526875,-31.992972,2.51,2.2,85,12.15,,,PsA,V,,0
NGC7175,OCl,329.665958,54.806361,4.5,,,,,,Cyg,,,0
NGC7176,G,330.535167,-31.98975,1.15,0.92,75,12.43,,,PsA,B,,0
NGC7177,G,330.171833,17.738056,2.85,1.93,87,11.13,,,Peg,V,,0
NGC7178,G,330.605,-35.790361,1.17,0.45,174,14.76,,,PsA,B,,0
NGC7179,G,331.2055,-64.046833,2.03,1,48,12.82,,,Ind,V,,0
NGC7180,G,330.576917,-20.54775,1.66,0.77,65,12.61,,,Aqr,V,,0
NGC7181,G,330.431208,-1.960556,0.73,0.6,69,15.37,,,Aqr,B,,0
NGC7182,G,330.46525,-2.196583,0.79,0.43,90,15.35,,,Aqr,B,,0
NGC7183,G,330.590083,-18.9165,3.89,1.14,82,12.94,,,Aqr,B,,0
NGC7184,G,330.665917,-20.812833,5.98,1.26,61,11,,,Aqr,V,,0
NGC7185,G,330.736458,-20.471278,2.31,1.61,26,12.58,,,Aqr,V,,0
NGC7186,Other,330.27175,35.078833,,,,,,,Peg,,,0
NGC7187,G,330.685667,-32.802167,1.15,1.05,65,12.55,,,PsA,V,,0
NGC7188,G,330.870833,-20.317972,1.76,0.74,49,14,,,Aqr,B,,0
NGC7189,G,330.816667,0.571111,0.99,0.64,121,14.38,,,Aqr,B,,0
NGC7190,G,330.777833,11.199306,0.96,0.48,64,15.13,,,Peg,B,,0
NGC7191,G,331.715792,-64.634556,1.83,0.73,138,13.81,,,Ind,B,,0
NGC7192,G,331.709,-64.31625,2.42,2.31,0,11.28,,,Ind,V,,0
NGC7193,OCl,330.7565,10.803833,,,,,,,Peg,,,0
NGC7194,G,330.878917,12.636778,1.31,0.89,18,14.32,,,Peg,B,,0
NGC7195,G,330.876167,12.660833,0.69,0.53,46,15.71,,,Peg,B,,0
NGC7196,G,331.478375,-50.119333,2.76,2.06,59,12.01,,,Ind,V,,0
NGC7197,G,330.741875,41.059,1.67,0.85,111,14.41,,,Lac,B,,0
NGC7198,G,331.309333,-0.648278,0.98,0.75,180,14.44,,,Aqr,B,,0
NGC7199,G,332.124333,-64.706139,1.21,0.9,30,13.08,,,Ind,V,,0
NGC7200,G,331.789667,-49.995472,1.28,1,45,12.86,,,Ind,V,,0
NGC7201,G,331.633042,-31.263,1.66,0.55,128,13.95,,,PsA,B,,0
NGC7202,*,331.680167,-31.217889,,,,,,,PsA,,,0
NGC7203,G,331.682833,-31.162417,1.08,0.58,68,13.7,,,PsA,B,,0
NGC7204,GPair,331.725833,-31.051389,1.6,,,,,,PsA,,,0
NGC7204A,G,331.725,-31.050611,0.93,0.44,78,15.07,,,PsA,B,,0
NGC7204B,G,331.73025,-31.053083,1.07,0.28,88,14.5,,,PsA,B,,0
NGC7205,G,332.142875,-57.442583,3.7,1.71,63,10.97,,,Tuc,V,,0
NGC7205A,G,331.883375,-57.464028,1.15,0.84,72,14.02,,,Ind,V,,0
NGC7206,G,331.420375,16.78525,1.19,0.92,142,14.73,,,Peg,B,,0
NGC7207,G,331.440333,16.76775,0.66,0.26,102,15.6,,,Peg,B,,0
NGC7208,G,332.10175,-29.051167,0.91,0.6,136,13.36,,,PsA,V,,0
NGC7209,OCl,331.282667,46.483528,6,,,7.7,,,Lac,V,,0
NGC7210,Dup,346.710583,28.179028,,,,,,,Peg,,,0
NGC7211,G,331.591125,-8.089972,0.77,0.63,74,15.11,,,Aqr,B,,0
NGC7212,GTrpl,331.755417,10.231111,1.35,0.46,32,15.1,,,Peg,B,,0
NGC7213,G,332.317958,-47.166611,4.84,3.89,121,11.15,,,Gru,V,,0
NGC7214,G,332.282,-27.809472,1.94,1.35,45,13.86,,,PsA,V,,0
NGC7215,G,332.143667,0.511694,0.91,0.37,90,15.01,,,Aqr,B,,0
NGC7216,G,333.149333,-68.661861,1.61,1.1,127,12.59,,,Ind,V,,0
NGC7217,G,331.968292,31.359333,4.52,3.84,90,10.47,,,Peg,V,,0
NGC7218,G,332.548792,-16.661,2.55,1.07,35,11.91,,,Aqr,V,,0
NGC7219,G,333.287583,-64.848972,1.83,1.1,38,12.59,,,Tuc,V,,0
NGC7220,G,332.879167,-22.952861,0.9,0.72,7,13.37,,,Aqr,V,,0
NGC7221,G,332.813542,-30.563167,2.29,1.46,13,12.16,,,PsA,V,,0
NGC7222,G,332.715667,2.105806,1.07,1.06,65,15.43,,,Aqr,B,,0
NGC7223,G,332.538167,41.017278,1.41,1.13,126,13.42,,,Lac,B,,0
NGC7224,G,332.897417,25.8645,1.51,0.91,108,14.94,,,Peg,B,,0
NGC7225,G,333.283625,-26.148333,1.96,1.02,140,13.37,,,PsA,B,,0
NGC7226,OCl,332.612042,55.398583,3,,,9.6,,,Cep,V,,0
